time,acc,bicycling,mixed,sit-stand,sleep,vehicle,walking,CpSB,CpLPA,CpMPA,CpVPA,CpMVPA,MET
2024-07-05 14:33:09.712000+0000 [UTC],115.904,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:33:39.712000+0000 [UTC],73.411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5475609756097564
2024-07-05 14:34:09.712000+0000 [UTC],101.826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:34:39.712000+0000 [UTC],173.025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:35:09.712000+0000 [UTC],150.26700000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:35:39.712000+0000 [UTC],108.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:36:09.712000+0000 [UTC],58.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5475609756097564
2024-07-05 14:36:39.712000+0000 [UTC],98.459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5475609756097564
2024-07-05 14:37:09.712000+0000 [UTC],197.532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:37:39.712000+0000 [UTC],168.343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:38:09.712000+0000 [UTC],171.41799999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:38:39.712000+0000 [UTC],214.57000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:39:09.712000+0000 [UTC],189.402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:39:39.712000+0000 [UTC],150.948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:40:09.712000+0000 [UTC],169.679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:40:39.712000+0000 [UTC],246.655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:41:09.712000+0000 [UTC],228.523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:41:39.712000+0000 [UTC],171.099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5475609756097564
2024-07-05 14:42:09.712000+0000 [UTC],68.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5475609756097564
2024-07-05 14:42:39.712000+0000 [UTC],17.605,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:43:09.712000+0000 [UTC],3.8930000000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:43:39.712000+0000 [UTC],10.426,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:44:09.712000+0000 [UTC],14.849,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:44:39.712000+0000 [UTC],4.965,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:45:09.712000+0000 [UTC],14.458,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:45:39.712000+0000 [UTC],22.547,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:46:09.712000+0000 [UTC],62.63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 14:46:39.712000+0000 [UTC],64.36699999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 14:47:09.712000+0000 [UTC],97.00699999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 14:47:39.712000+0000 [UTC],127.37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 14:48:09.712000+0000 [UTC],186.441,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 14:48:39.712000+0000 [UTC],191.71099999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 14:49:09.712000+0000 [UTC],158.79299999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 14:49:39.712000+0000 [UTC],197.738,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 14:50:09.712000+0000 [UTC],185.505,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 14:50:39.712000+0000 [UTC],129.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 14:51:09.712000+0000 [UTC],184.586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 14:51:39.712000+0000 [UTC],186.368,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 14:52:09.712000+0000 [UTC],175.88899999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 14:52:39.712000+0000 [UTC],163.942,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 14:53:09.712000+0000 [UTC],109.958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 14:53:39.712000+0000 [UTC],5.3309999999999995,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:54:09.712000+0000 [UTC],4.524,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:54:39.712000+0000 [UTC],2.225,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:55:09.712000+0000 [UTC],1.827,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:55:39.712000+0000 [UTC],8.05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:56:09.712000+0000 [UTC],3.9579999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:56:39.712000+0000 [UTC],1.9200000000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:57:09.712000+0000 [UTC],2.229,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:57:39.712000+0000 [UTC],2.8960000000000004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:58:09.712000+0000 [UTC],15.116,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:58:39.712000+0000 [UTC],30.674,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:59:09.712000+0000 [UTC],22.276,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 14:59:39.712000+0000 [UTC],40.861000000000004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:00:09.712000+0000 [UTC],59.926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:00:39.712000+0000 [UTC],61.855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:01:09.712000+0000 [UTC],6.864999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:01:39.712000+0000 [UTC],8.302,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:02:09.712000+0000 [UTC],12.409,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:02:39.712000+0000 [UTC],8.175,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:03:09.712000+0000 [UTC],8.358,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:03:39.712000+0000 [UTC],32.199,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:04:09.712000+0000 [UTC],14.761,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:04:39.712000+0000 [UTC],12.942,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:05:09.712000+0000 [UTC],3.9370000000000003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:05:39.712000+0000 [UTC],1.3860000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:06:09.712000+0000 [UTC],24.345,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:06:39.712000+0000 [UTC],17.709,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:07:09.712000+0000 [UTC],24.913999999999998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:07:39.712000+0000 [UTC],4.339,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:08:09.712000+0000 [UTC],6.347,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:08:39.712000+0000 [UTC],15.036000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:09:09.712000+0000 [UTC],7.385,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:09:39.712000+0000 [UTC],9.462,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:10:09.712000+0000 [UTC],11.088000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:10:39.712000+0000 [UTC],8.699,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:11:09.712000+0000 [UTC],38.314,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:11:39.712000+0000 [UTC],12.802,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:12:09.712000+0000 [UTC],11.986,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:12:39.712000+0000 [UTC],10.089,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:13:09.712000+0000 [UTC],6.954,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:13:39.712000+0000 [UTC],22.023999999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:14:09.712000+0000 [UTC],21.122,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:14:39.712000+0000 [UTC],9.362,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:15:09.712000+0000 [UTC],12.198,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:15:39.712000+0000 [UTC],29.919999999999998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:16:09.712000+0000 [UTC],54.711999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:16:39.712000+0000 [UTC],38.775,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:17:09.712000+0000 [UTC],58.801,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:17:39.712000+0000 [UTC],70.72399999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:18:09.712000+0000 [UTC],153.743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.711340206185567
2024-07-05 15:18:39.712000+0000 [UTC],169.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.711340206185567
2024-07-05 15:19:09.712000+0000 [UTC],74.02799999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:19:39.712000+0000 [UTC],34.926,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:20:09.712000+0000 [UTC],17.867,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:20:39.712000+0000 [UTC],122.584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.711340206185567
2024-07-05 15:21:09.712000+0000 [UTC],8.288,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:21:39.712000+0000 [UTC],18.639,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:22:09.712000+0000 [UTC],8.71,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:22:39.712000+0000 [UTC],65.928,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:23:09.712000+0000 [UTC],136.351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.711340206185567
2024-07-05 15:23:39.712000+0000 [UTC],65.479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:24:09.712000+0000 [UTC],63.141000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:24:39.712000+0000 [UTC],61.712999999999994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:25:09.712000+0000 [UTC],27.182000000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:25:39.712000+0000 [UTC],21.374000000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:26:09.712000+0000 [UTC],62.648999999999994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:26:39.712000+0000 [UTC],10.451,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:27:09.712000+0000 [UTC],14.718,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.711340206185567
2024-07-05 15:27:39.712000+0000 [UTC],43.477000000000004,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 15:28:09.712000+0000 [UTC],56.745999999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:28:39.712000+0000 [UTC],30.732,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 15:29:09.712000+0000 [UTC],62.050000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:29:39.712000+0000 [UTC],33.024,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 15:30:09.712000+0000 [UTC],31.043999999999997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 15:30:39.712000+0000 [UTC],91.27799999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:31:09.712000+0000 [UTC],93.27000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:31:39.712000+0000 [UTC],61.462999999999994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:32:09.712000+0000 [UTC],82.993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:32:39.712000+0000 [UTC],69.938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:33:09.712000+0000 [UTC],62.88399999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:33:39.712000+0000 [UTC],40.289,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 15:34:09.712000+0000 [UTC],98.96900000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:34:39.712000+0000 [UTC],118.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 15:35:09.712000+0000 [UTC],12.049000000000001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 15:35:39.712000+0000 [UTC],22.221999999999998,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 15:36:09.712000+0000 [UTC],15.072000000000001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 15:36:39.712000+0000 [UTC],39.144999999999996,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 15:37:09.712000+0000 [UTC],42.751999999999995,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 15:37:39.712000+0000 [UTC],53.797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 15:38:09.712000+0000 [UTC],44.038000000000004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 15:38:39.712000+0000 [UTC],29.180999999999997,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 15:39:09.712000+0000 [UTC],31.453000000000003,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 15:39:39.712000+0000 [UTC],39.663999999999994,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 15:40:09.712000+0000 [UTC],44.711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 15:40:39.712000+0000 [UTC],72.021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 15:41:09.712000+0000 [UTC],43.341,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8399999999999999
2024-07-05 15:41:39.712000+0000 [UTC],160.966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 15:42:09.712000+0000 [UTC],221.42100000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 15:42:39.712000+0000 [UTC],187.287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 15:43:09.712000+0000 [UTC],188.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 15:43:39.712000+0000 [UTC],222.39600000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 15:44:09.712000+0000 [UTC],217.90699999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 15:44:39.712000+0000 [UTC],129.411,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 15:45:09.712000+0000 [UTC],95.084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:45:39.712000+0000 [UTC],136.148,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 15:46:09.712000+0000 [UTC],90.144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:46:39.712000+0000 [UTC],97.937,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:47:09.712000+0000 [UTC],56.864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:47:39.712000+0000 [UTC],61.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:48:09.712000+0000 [UTC],42.796,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 15:48:39.712000+0000 [UTC],86.812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:49:09.712000+0000 [UTC],47.826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:49:39.712000+0000 [UTC],76.429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:50:09.712000+0000 [UTC],116.903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 15:50:39.712000+0000 [UTC],91.04299999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:51:09.712000+0000 [UTC],34.29900000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 15:51:39.712000+0000 [UTC],34.675,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 15:52:09.712000+0000 [UTC],51.541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:52:39.712000+0000 [UTC],76.13799999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:53:09.712000+0000 [UTC],79.33900000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:53:39.712000+0000 [UTC],66.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:54:09.712000+0000 [UTC],43.259,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 15:54:39.712000+0000 [UTC],131.306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 15:55:09.712000+0000 [UTC],106.96700000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09
2024-07-05 15:55:39.712000+0000 [UTC],93.22900000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:56:09.712000+0000 [UTC],65.289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:56:39.712000+0000 [UTC],73.81400000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:57:09.712000+0000 [UTC],53.028999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:57:39.712000+0000 [UTC],57.300999999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:58:09.712000+0000 [UTC],41.507000000000005,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.09
2024-07-05 15:58:39.712000+0000 [UTC],61.373999999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
2024-07-05 15:59:09.712000+0000 [UTC],53.948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.09
